Company,Developer,Application / Job #,Division,City/Town,Zip Code,Circuit ID,Substation,"Hybrid
(Y/N)",Related Application/Job #,"PV
(kWAC)","ESS
(kWAC)","WIND
(kWAC)","MT
(kWAC)","SG
(kWAC)","IG
(kWAC)","FW
(kWAC)","FC
(kWAC)","CHP
(kWAC)","GT
(kWAC)","HYDRO
(kWAC)","ICE
(kWAC)","ST
(kWAC)","OTHER
(kWAC)","Metering
(NA / NM / RNM / CDG)","Value Stack
(Y/N)",Start Date,End Date,Calculated Duration,"Application Approved Date 
(Utility)",Start Date (Must Match Application Approved Date),End Date,Calculated Duration,Payment Received Date,Start Date,End Date,Calculated Duration,CESIR cost to customer,CESIR cost to utility,Estimated Costs by Utility,Actual Customer Project Costs,Actual Utility Project Costs,Down Payment Date,Full Payment Date,Construction Start Date,Construction Complete Date,Verification Testing or Final Acceptance Date,Final Letter of Acceptance Date,Project Complete (Y/N),Utility Retention of REC (Y/N)
Central Hudson,Tesla,CH-10300,Fishkill,Hopewell Jct,12533,8093,Fishkill Plains,No,,4.2,,,,,,,,,,,,,,NM,No,08/02/2018,08/02/2018,0,08/02/2018,,, ,,,, ,,,,,,,,,,12/02/2018,12/02/2018,Yes,
Central Hudson,Tesla,CH-10301,Newburgh,New Windsor,12553,4094,Bethlehem Rd,No,,3.6,,,,,,,,,,,,,,NM,No,14/03/2018,21/03/2018,5,21/03/2018,,, ,,,, ,,,,,,,,,,21/03/2018,28/03/2018,Yes,
Central Hudson,Tesla,CH-10302,Newburgh,Newburgh,12550,406,Montgomery St,No,,6.6,,,,,,,,,,,,,,NM,No,03/04/2018,03/04/2018,0,03/04/2018,,, ,,,, ,,,,,,,,,,24/04/2018,30/04/2018,Yes,
Central Hudson,Tesla,CH-10303,Newburgh,Maybrook,12543,5052,Maybrook,No,,13.2,,,,,,,,,,,,,,NM,No,05/02/2018,06/02/2018,1,06/02/2018,,, ,,,, ,,,,,,,,,,12/03/2018,14/03/2018,Yes,
Central Hudson,Tesla,CH-10304,Newburgh,New Windsor,12553,4095,Bethlehem Rd,No,,3.6,,,,,,,,,,,,,,NM,No,08/02/2018,08/02/2018,0,08/02/2018,,, ,,,, ,,,,,,,,,,16/02/2018,28/02/2018,Yes,
Central Hudson,Tesla,CH-10305,Poughkeepsie,Hyde Pk,12538,6074,East Park,Yes,,11.8,10,,,,,,,,,,,,,NM,No,13/02/2018,13/02/2018,0,13/02/2018,,, ,,,, ,,,,,,,,,,23/03/2018,26/03/2018,Yes,
Central Hudson,SolarCity DBA Tesla,CH-10306,Newburgh,Newburgh,12550,4022,Coldenham,No,,20.4,,,,,,,,,,,,,,NM,No,06/02/2018,07/02/2018,1,07/02/2018,,, ,,,, ,,,350,350,1880.11,,13/02/2018,13/02/2018,01/03/2018,12/03/2018,14/03/2018,Yes,
Central Hudson,SolarCity DBA Tesla,CH-10307,Poughkeepsie,Red Hook,12571,7062,Milan,Yes,CH-07554,,5,,,,,,,,,,,,,NM,No,15/02/2018,23/02/2018,5,23/02/2018,,, ,,,, ,,,,,,,,,,01/10/2018,01/10/2018,Yes,
Central Hudson,SolarCity DBA Tesla,CH-10309,Catskill,Ravena,12143,1082,New Baltimore,No,,5.2,,,,,,,,,,,,,,NM,No,14/03/2018,21/03/2018,5,21/03/2018,,, ,,,, ,,,,,,,,,,21/03/2018,28/03/2018,Yes,
Central Hudson,Sunrun Inc.,CH-10310,Newburgh,Newburgh,12550,4012,West Balmville,No,,6,,,,,,,,,,,,,,NM,No,07/02/2018,08/02/2018,1,08/02/2018,,, ,,,, ,,,,,,,,,,20/03/2018,22/03/2018,Yes,
Central Hudson,Hudson Solar,CH-10311,Kingston,Kingston,12401,2091,Hurley Ave,No,CH-10311,366.3,,,,,,,,,,,,,,CDG,No,08/02/2018,22/02/2018,9,22/02/2018,22/02/2018,12/03/2018,12,,,, ,,,,,,,,,,21/02/2019,27/02/2019,Yes,Yes
Central Hudson,SolarCity,CH-07188,Catskill,Freehold,12431,2061,Freehold,Yes,,5,10,,,,,,,,,,,,,NM,No,14/02/2018,23/02/2018,6,23/02/2018,,, ,,,, ,,,350,350,810.5,,07/03/2018,07/03/2018,18/06/2018,23/07/2018,24/07/2018,Yes,
Central Hudson,New York State Solar Farm,CH-10312,Fishkill,Wappingrs Fls,12590,8092,Fishkill Plains,No,,10.6,,,,,,,,,,,,,,NM,No,09/02/2018,09/02/2018,0,09/02/2018,,, ,,,, ,,,,,,,,,,28/03/2018,06/04/2018,Yes,
Central Hudson,SolarCity,CH-07780,Poughkeepsie,Poughkeepsie,12601,6068,Inwood Ave,Yes,,6,10,,,,,,,,,,,,,NM,No,14/02/2018,23/02/2018,6,23/02/2018,,, ,,,, ,,,,,,,,,,01/03/2018,13/03/2018,Yes,
Central Hudson,"Empire State Land Holdings, LLC",CH-08360,Catskill,Hannacroix,12087,1072,Coxsackie,No,,5000,,,,,,,,,,,,,,CDG,No,20/04/2018,04/05/2018,10,04/05/2018,04/05/2018,25/05/2018,15,16/07/2018,19/11/2018,19/02/2019,60,37100,,691945,,,27/06/2019,20/12/2019,20/12/2019,,,,No,
Central Hudson,SolarCity DBA Tesla,CH-10313,Fishkill,Hopewell Jct,12533,8096,Fishkill Plains,Yes,,5.2,5,,,,,,,,,,,,,NM,No,14/02/2018,23/02/2018,6,23/02/2018,,, ,,,, ,,,,,,,,,,26/07/2018,30/07/2018,Yes,
Central Hudson,Kasselman Solar,CH-10314,Catskill,Hunter,12442,2081,Hunter,No,,6.2,,,,,,,,,,,,,,NM,No,12/02/2018,12/02/2018,0,12/02/2018,,, ,,,, ,,,,,,,,,,20/03/2018,20/03/2018,Yes,
Central Hudson,SELF,CH-10315,Catskill,Cairo,12413,2043,South Cairo,No,,3.8,,,,,,,,,,,,,,NM,No,12/02/2018,12/02/2018,0,12/02/2018,,, ,,,, ,,,,,,,,,,28/02/2018,28/02/2018,Yes,
Central Hudson,American Energy Care,CH-10316,Catskill,Oak Hill,12460,1092,Westerlo,No,,9.9,,,,,,,,,,,,,,NM,No,13/02/2018,13/02/2018,0,13/02/2018,,, ,,,, ,,,350,350,552.84,,26/02/2018,26/02/2018,20/03/2018,02/04/2018,04/04/2018,Yes,
Central Hudson,SolarCity DBA Tesla,CH-10317,Newburgh,Modena,12548,5012,Modena,No,,3.6,,,,,,,,,,,,,,NM,No,07/03/2018,08/03/2018,1,08/03/2018,,, ,,,, ,,,,,,,,,,08/03/2018,16/03/2018,Yes,
Central Hudson,Sunrun Inc.,CH-10318,Poughkeepsie,Poughkeepsie,12603,6044,Spackenkill,No,,10,,,,,,,,,,,,,,NM,No,13/02/2018,15/02/2018,2,15/02/2018,,, ,,,, ,,,,,,,,,,12/04/2018,12/04/2018,Yes,
Central Hudson,SolarCity DBA Tesla,CH-10321,Newburgh,New Windsor,12553,4046,Union Ave,Yes,,11.8,5,,,,,,,,,,,,,NM,No,14/02/2018,22/02/2018,5,22/02/2018,,, ,,,, ,,,,,,,,,,02/04/2018,03/04/2018,Yes,
Central Hudson,Solar Generation,CH-10322,Poughkeepsie,Red Hook,12571,7061,Milan,No,,7.7,,,,,,,,,,,,,,NM,No,05/03/2018,13/03/2018,6,13/03/2018,,, ,,,, ,,,,,,,,,,28/03/2018,29/03/2018,Yes,
Central Hudson,Solar Generation,CH-10323,Catskill,Tannersvl,12485,2385,Lawrenceville,No,,9,,,,,,,,,,,,,,NM,No,15/02/2018,23/02/2018,5,23/02/2018,,, ,,,, ,,,,,,,,,,03/05/2018,04/05/2018,Yes,
Central Hudson,Solar Generation,CH-10324,Kingston,High Fls,12440,3022,High Falls,No,,5,,,,,,,,,,,,,,NM,No,15/02/2018,26/02/2018,6,26/02/2018,,, ,,,, ,,,,,,,,,,16/04/2018,18/04/2018,Yes,
Central Hudson,Infinity Solar Systems,CH-10325,Newburgh,New Windsor,12553,4095,Bethlehem Rd,No,,12.5,,,,,,,,,,,,,,NM,No,20/02/2018,26/02/2018,4,26/02/2018,,, ,,,, ,,,350,350,1120.56,,27/02/2018,27/02/2018,20/03/2018,17/04/2018,18/04/2018,Yes,
Central Hudson,Sunrun Inc.,CH-10326,Newburgh,Maybrook,12543,5052,Maybrook,No,,7.6,,,,,,,,,,,,,,NM,No,20/02/2018,26/02/2018,4,26/02/2018,,, ,,,, ,,,,,,,,,,20/03/2018,06/04/2018,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10327,Fishkill,Hopewell Jct,12533,8072,Shenandoah,No,,12.4,,,,,,,,,,,,,,NM,No,20/02/2018,26/02/2018,4,26/02/2018,,, ,,,, ,,,,,,,,,,16/05/2018,17/05/2018,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10328,Poughkeepsie,Poughkeepsie,12603,6096,Manchester,No,,6.9,,,,,,,,,,,,,,NM,No,20/02/2018,26/02/2018,4,26/02/2018,,, ,,,, ,,,,,,,,,,23/05/2018,26/06/2018,Yes,
Central Hudson,Hudson Solar,CH-10329,Kingston,Kingston,12401,1014,Boulevard,No,,6.4,,,,,,,,,,,,,,NM,No,20/02/2018,28/02/2018,6,28/02/2018,,, ,,,, ,,,,,,,,,,06/04/2018,12/04/2018,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10330,Fishkill,Wappingrs Fls,12590,8091,Fishkill Plains,No,,19.1,,,,,,,,,,,,,,NM,No,20/02/2018,28/02/2018,6,28/02/2018,,, ,,,, ,,,,,,,,,,19/03/2019,20/03/2019,Yes,
Central Hudson,Hudson Solar,CH-10331,Kingston,Accord,12404,3081,Kerhonkson,No,,7.7,,,,,,,,,,,,,,NM,No,20/02/2018,28/02/2018,6,28/02/2018,,, ,,,, ,,,,,,,,,,31/05/2018,04/06/2018,Yes,
Central Hudson,Hudson Solar,CH-10332,Poughkeepsie,Pleasant Vly,12569,7025,Tinkertown,No,,10.9,,,,,,,,,,,,,,NM,No,21/02/2018,28/02/2018,5,28/02/2018,,, ,,,, ,,,,,,,,,,20/04/2018,23/04/2018,Yes,
Central Hudson,Lighthouse Solar,CH-10333,Kingston,Saugerties,12477,3004,Saugerties,No,,5,,,,,,,,,,,,,,NM,No,28/02/2018,06/03/2018,4,06/03/2018,,, ,,,, ,,,,,,,,,,24/04/2018,25/04/2018,Yes,
Central Hudson,Empire Solar Solutions,CH-10334,Kingston,Rosendale,12472,1011,Boulevard,No,,7.6,,,,,,,,,,,,,,NM,No,14/03/2018,21/03/2018,5,21/03/2018,,, ,,,, ,,,,,,,,,,03/04/2018,05/04/2018,Yes,
Central Hudson,SolarCity DBA Tesla,CH-10335,Kingston,Saugerties,12477,3004,Saugerties,No,,7.6,,,,,,,,,,,,,,NM,No,22/02/2018,02/03/2018,6,02/03/2018,,, ,,,, ,,,,,,,,,,15/03/2018,19/03/2018,Yes,
Central Hudson,Solarcity DBA Tesla,CH-10336,Fishkill,Beacon,12508,8016,Forgebrook,Yes,CH-10336,3.8,,,,,,,,,,,,,,NM,No,22/02/2018,02/03/2018,6,02/03/2018,,, ,,,, ,,,,,,,,,,27/06/2018,28/06/2018,Yes,
Central Hudson,"High Peaks Solar, LLC",CH-10337,Poughkeepsie,Millerton,12546,7081,Millerton,No,,3,,,,,,,,,,,,,,NM,No,06/03/2018,06/03/2018,0,06/03/2018,,, ,,,, ,,,,,,,,,,13/03/2018,14/03/2018,Yes,
Central Hudson,Trinity Solar,CH-10338,Newburgh,New Windsor,12553,4094,Bethlehem Rd,No,,9.9,,,,,,,,,,,,,,NM,No,11/04/2018,17/04/2018,4,17/04/2018,,, ,,,, ,,,,,,,,,,25/04/2018,25/04/2018,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10340,Poughkeepsie,Poughkeepsie,12601,6065,Inwood Ave,No,,4.6,,,,,,,,,,,,,,NM,No,26/02/2018,08/03/2018,8,08/03/2018,,, ,,,, ,,,,,,,,,,25/07/2018,25/07/2018,Yes,
Central Hudson,East Light Partners PBC,CH-10341,Kingston,Saugerties,12477,3014,Woodstock,No,,2440,,,,,,,,,,,,,,CDG,No,02/04/2018,16/04/2018,10,16/04/2018,16/04/2018,07/05/2018,15,07/06/2018,21/06/2018,17/09/2018,60,37100,,313106,172618.12,,24/01/2019,16/07/2019,16/07/2019,30/12/2019,27/02/2020,27/02/2020,Yes,Yes
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10342,Newburgh,Newburgh,12550,4022,Coldenham,No,,11.5,,,,,,,,,,,,,,NM,No,27/02/2018,05/03/2018,4,05/03/2018,,, ,,,, ,,,,,,,,,,08/06/2018,20/06/2018,Yes,
Central Hudson,SolarCity DBA Tesla,CH-10345,Newburgh,New Windsor,12553,4045,Union Ave,No,,4.2,,,,,,,,,,,,,,NM,No,27/02/2018,05/03/2018,4,05/03/2018,,, ,,,, ,,,,,,,,,,16/04/2018,18/04/2018,Yes,
Central Hudson,SolarCity DBA Tesla Energy,CH-10348,Kingston,W Shokan,12494,3011,Woodstock,No,,,10,,,,,,,,,,,,,NA,No,08/01/2019,09/01/2019,1,09/01/2019,,, ,,,, ,,,,,,,,,,24/04/2019,26/04/2019,Yes,
Central Hudson,Infinity Solar Systems,CH-10349,Newburgh,New Windsor,12553,4092,Bethlehem Rd,No,,9,,,,,,,,,,,,,,NM,No,28/02/2018,06/03/2018,4,06/03/2018,,, ,,,, ,,,,,,,,,,08/05/2018,25/05/2018,Yes,
Central Hudson,Tesla,CH-10350,Catskill,Haines Fls,12436,2385,Lawrenceville,No,,7.2,,,,,,,,,,,,,,NM,No,13/03/2018,16/03/2018,3,16/03/2018,,, ,,,, ,,,,,,,,,,04/04/2018,05/04/2018,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10352,Newburgh,Newburgh,12550,4014,West Balmville,No,,5.5,,,,,,,,,,,,,,NM,No,01/03/2018,06/03/2018,3,06/03/2018,,, ,,,, ,,,,,,,,,,26/04/2018,30/04/2018,Yes,
Central Hudson,New York State Solar Farm,CH-10353,Kingston,Shokan,12481,3011,Woodstock,No,,14.4,,,,,,,,,,,,,,NM,No,06/03/2018,06/03/2018,0,06/03/2018,,, ,,,, ,,,,,,,,,,23/03/2018,06/04/2018,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10354,Fishkill,Hopewell Jct,12533,8095,Fishkill Plains,No,,9.2,,,,,,,,,,,,,,NM,No,01/03/2018,02/03/2018,1,02/03/2018,,, ,,,, ,,,,,,,,,,07/05/2018,08/05/2018,Yes,
Central Hudson,Solar Generation,CH-10355,Kingston,Kingston,12401,2092,Hurley Ave,No,,43.2,,,,,,,,,,,,,,RNM,No,11/04/2018,17/04/2018,4,17/04/2018,,, ,,,, ,,,,,,,,,,25/05/2018,25/05/2018,Yes,Yes
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10356,Poughkeepsie,Wappingrs Fls,12590,6052,Todd Hill,No,,7.8,,,,,,,,,,,,,,NM,No,02/03/2018,06/03/2018,2,06/03/2018,,, ,,,, ,,,,,,,,,,07/05/2018,08/05/2018,Yes,
Central Hudson,SolarCity DBA Tesla,CH-10358,Fishkill,Wappingrs Fls,12590,8045,Myers Corners,No,,16.4,,,,,,,,,,,,,,NM,No,02/03/2018,06/03/2018,2,06/03/2018,,, ,,,, ,,,,,,,,,,12/03/2018,14/03/2018,Yes,
Central Hudson,SolarCity DBA Tesla,CH-10360,Newburgh,Maybrook,12543,5052,Maybrook,No,,3.6,,,,,,,,,,,,,,NM,No,02/03/2018,06/03/2018,2,06/03/2018,,, ,,,, ,,,,,,,,,,04/06/2018,05/06/2018,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10361,Poughkeepsie,Staatsburg,12580,7041,Staatsburg,No,,3.4,,,,,,,,,,,,,,NM,No,05/03/2018,06/03/2018,1,06/03/2018,,, ,,,, ,,,,,,,,,,30/07/2018,30/07/2018,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10362,Fishkill,Hopewell Jct,12533,8071,Shenandoah,No,,12.6,,,,,,,,,,,,,,NM,No,05/03/2018,06/03/2018,1,06/03/2018,,, ,,,, ,,,,,,,,,,01/05/2018,07/05/2018,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10365,Kingston,Ulster Pk,12487,1023,East Kingston,No,,3.7,,,,,,,,,,,,,,NM,No,06/03/2018,06/03/2018,0,06/03/2018,,, ,,,, ,,,,,,,,,,10/05/2018,14/05/2018,Yes,
Central Hudson,Sunrun Inc.,CH-10366,Newburgh,Montgomery,12549,5071,Montgomery,No,,7.8,,,,,,,,,,,,,,NM,No,06/03/2018,06/03/2018,0,06/03/2018,,, ,,,, ,,,,,,,,,,09/05/2018,10/05/2018,Yes,
Central Hudson,Tesla,CH-10368,Fishkill,Beacon,12508,8085,Tioronda,No,,3,,,,,,,,,,,,,,NM,No,06/03/2018,06/03/2018,0,06/03/2018,,, ,,,, ,,,,,,,,,,25/06/2018,25/06/2018,Yes,
Central Hudson,Solar Generation,CH-10369,Kingston,Saugerties,12477,3003,Saugerties,No,,20.8,,,,,,,,,,,,,,NM,No,23/03/2018,29/03/2018,4,29/03/2018,,, ,,,, ,,,,,,,,,,18/07/2018,26/07/2018,Yes,
Central Hudson,SolarCity DBA Tesla,CH-10370,Newburgh,Middletown,10941,5051,Maybrook,No,,10.4,,,,,,,,,,,,,,NM,No,06/03/2018,08/03/2018,2,08/03/2018,,, ,,,, ,,,,,,,,,,23/05/2018,25/05/2018,Yes,
Central Hudson,SolarCity DBA Tesla,CH-10373,Kingston,High Fls,12440,3024,High Falls,Yes,,3.6,5,,,,,,,,,,,,,NM,No,06/04/2018,13/04/2018,5,13/04/2018,,, ,,,, ,,,,,,,,,,26/04/2018,27/04/2018,Yes,
Central Hudson,SolarCity DBA Tesla,CH-10374,Newburgh,Cornwall-Hdsn,12520,4043,Union Ave,No,,4.2,,,,,,,,,,,,,,NM,No,08/03/2018,08/03/2018,0,08/03/2018,,, ,,,, ,,,,,,,,,,28/03/2018,04/04/2018,Yes,
Central Hudson,Tri-State Solar Services,CH-10376,Newburgh,Marlboro,12542,5003,Marlboro,No,,7.6,,,,,,,,,,,,,,NM,No,09/03/2018,09/03/2018,0,09/03/2018,,, ,,,, ,,,,,,,,,,29/03/2018,06/04/2018,Yes,
Central Hudson,Empire Solar Solutions,CH-10377,Fishkill,Wappingrs Fls,12590,8051,North Chelsea,No,,6,,,,,,,,,,,,,,NM,No,07/03/2018,08/03/2018,1,08/03/2018,,, ,,,, ,,,350,350,525,,21/03/2018,21/03/2018,04/05/2018,11/05/2018,14/05/2018,Yes,
Central Hudson,Kasselman Solar,CH-10378,Kingston,Kingston,12401,2094,Hurley Ave,No,,5,,,,,,,,,,,,,,NM,No,07/03/2018,08/03/2018,1,08/03/2018,,, ,,,, ,,,,,,,,,,11/04/2018,16/04/2018,Yes,
Central Hudson,Kasselman Solar,CH-10379,Poughkeepsie,Stanfordvl,12581,7072,Stanfordville,No,,4.8,,,,,,,,,,,,,,NM,No,07/03/2018,08/03/2018,1,08/03/2018,,, ,,,, ,,,,,,,,,,20/03/2018,22/03/2018,Yes,
Central Hudson,Empire Solar Store,CH-10380,Catskill,Catskill,12414,2005,North Catskill,No,,6,,,,,,,,,,,,,,RNM,No,29/03/2018,04/04/2018,3,04/04/2018,,, ,,,, ,,,,,,,,,,08/05/2018,15/05/2018,Yes,No
Central Hudson,Trinity Solar,CH-10381,Newburgh,Newburgh,12550,402,Montgomery St,No,,6.4,,,,,,,,,,,,,,NM,No,04/04/2018,05/04/2018,1,05/04/2018,,, ,,,, ,,,,,,,,,,12/07/2018,13/07/2018,Yes,
Central Hudson,New York State Solar Farm,CH-10382,Newburgh,Newburgh,12550,5004,Marlboro,No,CH-10382,6.4,,,,,,,,,,,,,,NM,No,08/03/2018,09/03/2018,1,09/03/2018,,, ,,,, ,,,,,,,,,,18/06/2018,29/06/2018,Yes,
Central Hudson,New York State Solar Farm,CH-10383,Newburgh,Milton,12547,5083,Highland,No,,5.1,,,,,,,,,,,,,,NM,No,08/03/2018,09/03/2018,1,09/03/2018,,, ,,,, ,,,,,,,,,,29/03/2018,03/04/2018,Yes,
Central Hudson,Kasselman Solar,CH-10384,Newburgh,Highland,12528,5083,Highland,No,CH-00229,6.7,,,,,,,,,,,,,,NM,No,09/03/2018,23/03/2018,10,23/03/2018,,, ,,,, ,,,350,350,586.3,,28/03/2018,28/03/2018,29/03/2018,27/04/2018,30/04/2018,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10388,Newburgh,New Windsor,12553,4046,Union Ave,No,,7.4,,,,,,,,,,,,,,NM,No,13/03/2018,15/03/2018,2,15/03/2018,,, ,,,, ,,,,,,,,,,16/10/2018,17/10/2018,Yes,
Central Hudson,Apex Solar Power,CH-10389,Newburgh,New Paltz,12561,5021,Ohioville,No,,3.8,,,,,,,,,,,,,,NM,No,14/03/2018,20/03/2018,4,20/03/2018,,, ,,,, ,,,,,,,,,,25/05/2018,29/05/2018,Yes,
Central Hudson,"High Peaks Solar, LLC",CH-10390,Catskill,Jewett,12444,2389,Vinegar Hill,No,CH-10094,3.4,,,,,,,,,,,,,,NM,No,14/03/2018,20/03/2018,4,20/03/2018,,, ,,,, ,,,,,,,,,,18/06/2018,19/06/2018,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10391,Fishkill,Fishkill,12524,8094,Fishkill Plains,No,,7.1,,,,,,,,,,,,,,NM,No,14/03/2018,21/03/2018,5,21/03/2018,,, ,,,, ,,,,,,,,,,01/06/2018,07/06/2018,Yes,
Central Hudson,Empire Solar Solutions,CH-10392,Poughkeepsie,Millbrook,12545,7012,Hibernia,No,,3,,,,,,,,,,,,,,NM,No,14/03/2018,21/03/2018,5,21/03/2018,,, ,,,, ,,,,,,,,,,29/03/2018,03/04/2018,Yes,
Central Hudson,Solar Generation,CH-10394,Catskill,Shandaken,12480,2387,NYSEG,No,CH-08139,4,,,,,,,,,,,,,,NM,No,29/03/2018,04/04/2018,3,04/04/2018,,, ,,,, ,,,,,,,,,,21/08/2018,21/08/2018,Yes,
Central Hudson,SolarCity DBA Tesla,CH-10397,Kingston,Ellenvl,12428,3095,Grimley Rd,Yes,CH-06556,,5,,,,,,,,,,,,,NM,No,15/03/2018,26/03/2018,7,26/03/2018,,, ,,,, ,,,,,,,,,,08/06/2018,08/06/2018,Yes,
Central Hudson,SolarCity DBA Tesla,CH-10398,Newburgh,Newburgh,12550,4014,West Balmville,No,,5.2,,,,,,,,,,,,,,NM,No,15/03/2018,23/03/2018,6,23/03/2018,,, ,,,, ,,,,,,,,,,23/03/2018,10/04/2018,Yes,
Central Hudson,Empire Solar Store,CH-10400,Kingston,Saugerties,12477,3003,Saugerties,No,,3.8,,,,,,,,,,,,,,NM,No,16/03/2018,26/03/2018,6,26/03/2018,,, ,,,, ,,,,,,,,,,20/04/2018,24/04/2018,Yes,
Central Hudson,Kasselman Solar,CH-10401,Catskill,Earlton,12058,2005,North Catskill,No,,3.2,,,,,,,,,,,,,,NM,No,19/03/2018,26/03/2018,5,26/03/2018,,, ,,,, ,,,,,,,,,,02/04/2018,03/04/2018,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10402,Fishkill,Hopewell Jct,12533,8091,Fishkill Plains,No,,4.8,,,,,,,,,,,,,,NM,No,19/03/2018,26/03/2018,5,26/03/2018,,, ,,,, ,,,,,,,,,,15/05/2018,15/05/2018,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10403,Fishkill,Wappingrs Fls,12590,8045,Myers Corners,No,,7.8,,,,,,,,,,,,,,NM,No,19/03/2018,28/03/2018,7,28/03/2018,,, ,,,, ,,,,,,,,,,02/08/2018,02/08/2018,Yes,
Central Hudson,"Vivint Solar Delveloper, LLC",CH-10404,Poughkeepsie,Poughkeepsie,12601,6065,Inwood Ave,No,,3.2,,,,,,,,,,,,,,NM,No,17/05/2018,18/05/2018,1,18/05/2018,,, ,,,, ,,,,,,,,,,25/07/2018,25/07/2018,Yes,
Central Hudson,Empire Solar Solutions,CH-10405,Kingston,Hurley,12443,2094,Hurley Ave,No,,7.6,,,,,,,,,,,,,,NM,No,29/03/2018,04/04/2018,3,04/04/2018,,, ,,,, ,,,,,,,,,,04/04/2018,05/04/2018,Yes,
Central Hudson,"Solar Alchemy, Inc.",CH-10406,Kingston,Olive Brdg,12461,2094,Hurley Ave,No,,110.7,,,,,,,,,,,,,,NM,No,22/08/2018,27/08/2018,3,27/08/2018,27/08/2018,18/09/2018,15,,,, ,,,5750,3714.75,,,02/10/2018,02/10/2018,04/12/2018,03/01/2019,03/01/2019,Yes,
Central Hudson,New York State Solar Farm,CH-10408,Poughkeepsie,Poughkeepsie,12603,6052,Todd Hill,No,,12,,,,,,,,,,,,,,NM,No,21/03/2018,21/03/2018,0,21/03/2018,,, ,,,, ,,,,,,,,,,21/03/2018,21/03/2018,Yes,
Central Hudson,Empire Solar Solutions,CH-10409,Catskill,Catskill,12414,2001,North Catskill,No,,7.7,,,,,,,,,,,,,,NM,No,21/03/2018,29/03/2018,6,29/03/2018,,, ,,,, ,,,,,,,,,,05/06/2018,07/06/2018,Yes,
Central Hudson,SolarCity,CH-05196,Fishkill,Garrison,10524,8066,Merritt Park,Yes,,5.2,5,,,,,,,,,,,,,NM,No,25/06/2018,25/06/2018,0,25/06/2018,,, ,,,, ,,,,,,,,,,08/08/2018,13/08/2018,Yes,
Central Hudson,Hudson Solar,CH-10410,Poughkeepsie,Hyde Pk,12538,6074,East Park,No,,7.6,,,,,,,,,,,,,,NM,No,29/03/2018,04/04/2018,3,04/04/2018,,, ,,,, ,,,,,,,,,,14/05/2018,15/05/2018,Yes,
Central Hudson,Lighthouse Solar,CH-10411,Kingston,Kerhonkson,12446,3082,Kerhonkson,No,,22.8,,,,,,,,,,,,,,NM,No,22/03/2018,29/03/2018,5,29/03/2018,,, ,,,, ,,,350,350,1721.19,,02/04/2018,02/04/2018,30/05/2018,31/05/2018,31/05/2018,Yes,
Central Hudson,Tesla,CH-10412,Poughkeepsie,Poughkeepsie,12603,6045,Spackenkill,No,,5,,,,,,,,,,,,,,NM,No,22/03/2018,29/03/2018,5,29/03/2018,,, ,,,, ,,,,,,,,,,23/05/2018,25/05/2018,Yes,
Central Hudson,Squan Solar,CH-10413,Poughkeepsie,Poughkeepsie,12603,6044,Spackenkill,No,,11.4,,,,,,,,,,,,,,NM,No,18/04/2018,18/04/2018,0,18/04/2018,,, ,,,, ,,,,,,,,,,18/04/2018,26/04/2018,Yes,
Central Hudson,WINDSOR MACHINERY INC,CH-09989,Fishkill,Wappingrs Fls,12590,8023,Knapps Corners,No,CH-09989,,,,,,,,,,,282,,,,CDG,Yes,12/04/2018,19/04/2018,5,19/04/2018,,, ,,,, ,,,,,,,,,,02/12/1988,02/12/1988,Yes,Yes
Central Hudson,WINDSOR MACHINERY INC,CH-10005,Fishkill,Wappingrs Fls,12590,8023,Knapps Corners,No,CH-09989,,,,,,,,,,,2200,,,,CDG,Yes,12/04/2018,19/04/2018,5,19/04/2018,,, ,,,, ,,,,,,,,,,02/12/1988,02/12/1988,Yes,Yes
Central Hudson,Energy Venture Management Inc,CH-10414,Kingston,Rosendale,12472,3021,High Falls,No,,142,,,,,,,,,,,,,,NM,No,03/04/2018,16/04/2018,9,16/04/2018,16/04/2018,07/05/2018,15,,,, ,,,,,,,,,,,,No,
Central Hudson,Infinity Solar Systems,CH-10415,Newburgh,Cornwall,12518,4041,Union Ave,No,,5.4,,,,,,,,,,,,,,NM,No,26/03/2018,03/04/2018,5,03/04/2018,,, ,,,, ,,,,,,,,,,14/05/2018,25/05/2018,Yes,
