Company,Developer,Application / Job #,Division,City/Town,Zip Code,Circuit ID,Substation,"Hybrid
(Y/N)",Related Application/Job #,"PV
(kWAC)","ESS
(kWAC)","WIND
(kWAC)","MT
(kWAC)","SG
(kWAC)","IG
(kWAC)","FW
(kWAC)","FC
(kWAC)","CHP
(kWAC)","GT
(kWAC)","HYDRO
(kWAC)","ICE
(kWAC)","ST
(kWAC)","OTHER
(kWAC)","Metering
(NA / NM / RNM / CDG)","Value Stack
(Y/N)",Start Date,End Date,Calculated Duration,"Application Approved Date 
(Utility)",Start Date (Must Match Application Approved Date),End Date,Calculated Duration,Payment Received Date,Start Date,End Date,Calculated Duration,CESIR cost to customer,CESIR cost to utility,Estimated Costs by Utility,Actual Customer Project Costs,Actual Utility Project Costs,Down Payment Date,Full Payment Date,Construction Start Date,Construction Complete Date,Verification Testing or Final Acceptance Date,Final Letter of Acceptance Date,Project Complete (Y/N),Utility Retention of REC (Y/N)
O&R,Sunrun Inc,DGINT-08666,CENTRAL,Highland Falls,10928,91-4-13,Dean,NO,0,4,,,,,,,,,,,,,,NM,NO,06/08/2019,16/08/2019,8,16/08/2019,,,,,,,,,,,,,,,,,04/11/2019,04/11/2019,Yes,NO
O&R,Infinity Solar,DGINT-08667,WEST,Slate Hill,10973,41582,Shoemaker,NO,0,8.5,,,,,,,,,,,,,,NM,NO,06/08/2019,16/08/2019,8,16/08/2019,,,,,,,,,,,,,,,,,07/11/2019,07/11/2019,Yes,NO
O&R,Other,DGINT-08668,EAST,New City,10956,22-1-13,Congers,NO,0,6.4,,,,,,,,,,,,,,NM,NO,06/08/2019,16/08/2019,8,16/08/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Other,DGINT-08669,EAST,Suffern,10901,51-2-13,Tallman,NO,0,7.36,,,,,,,,,,,,,,NM,NO,06/08/2019,16/08/2019,8,16/08/2019,,,,,,,,,,,,,,,,,18/12/2019,18/12/2019,Yes,NO
O&R,Other,DGINT-08670,CENTRAL,Bellvale,10912,84-3-13,Hunt,NO,0,5.12,,,,,,,,,,,,,,NM,NO,07/08/2019,19/08/2019,8,06/09/2019,,,,,,,,,,,,,,,,,04/11/2019,04/11/2019,Yes,NO
O&R,VivintSolar,DGINT-08671,EAST,Chestnut Ridge,10977,44-5-13,Monsey,NO,0,4.83,,,,,,,,,,,,,,NM,NO,07/08/2019,20/08/2019,9,20/08/2019,,,,,,,,,,,,,,,,,16/09/2019,16/09/2019,Yes,NO
O&R,Sunrun Inc,DGINT-08672,EAST,Spring Valley,10977,45-4-13,New Hempstead,NO,0,9,,,,,,,,,,,,,,NM,NO,07/08/2019,14/08/2019,5,24/10/2019,,,,,,,,,,,,,,,,,14/11/2019,14/11/2019,Yes,NO
O&R,Sunrun Inc,DGINT-08673,EAST,Monsey,10952,44-5-13,Monsey,NO,0,9,,,,,,,,,,,,,,NM,NO,07/08/2019,20/08/2019,9,20/08/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Sunrun Inc,DGINT-08675,EAST,New City,10956,22-2-13,Congers,NO,0,7.6,,,,,,,,,,,,,,NM,NO,07/08/2019,20/08/2019,9,20/08/2019,,,,,,,,,,,,,,,,,09/01/2020,09/01/2020,Yes,NO
O&R,Other,DGINT-08676,CENTRAL,Highland Falls,10928,73-1-13,Highland Falls,NO,0,10,,,,,,,,,,,,,,NM,NO,08/08/2019,21/08/2019,9,21/08/2019,,,,,,,,,,,,,,,,,10/09/2019,10/09/2019,Yes,NO
O&R,YSG Solar LLC,DGINT-08677,CENTRAL,Washingtonville,10992,76-4-13,Blooming Grove,NO,0,7.6,,,,,,,,,,,,,,NM,NO,08/08/2019,21/08/2019,9,03/09/2019,,,,,,,,,,,,,,,,,29/09/2020,29/09/2020,Yes,NO
O&R,Other,DGINT-08678,EAST,Tomkins Cove,10986,23-1-13,Stony Point,NO,0,8.32,,,,,,,,,,,,,,NM,NO,08/08/2019,21/08/2019,9,03/09/2019,,,,,,,,,,,,,,,,,20/09/2019,20/09/2019,Yes,NO
O&R,Trinity Solar,DGINT-08679,EAST,Sloatsburg,10974,42-3-13,Sloatsburg,NO,0,6,,,,,,,,,,,,,,NM,NO,08/08/2019,21/08/2019,9,21/08/2019,,,,,,,,,,,,,,,,,04/11/2019,04/11/2019,Yes,NO
O&R,Other,DGINT-08680,EAST,Tomkins Cove,10986,23-1-13,Stony Point,NO,0,9.6,,,,,,,,,,,,,,NM,NO,08/08/2019,21/08/2019,9,21/08/2019,,,,,,,,,,,,,,,,,20/12/2019,20/12/2019,Yes,NO
O&R,Trinity Solar,DGINT-08681,WEST,Wurtsboro,12790,41549,Summitville,NO,0,3,,,,,,,,,,,,,,NM,NO,08/08/2019,21/08/2019,9,21/08/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Other,DGINT-08682,EAST,Pomona,10970,23-4-13,Stony Point,NO,0,8.7,,,,,,,,,,,,,,NM,NO,08/08/2019,21/08/2019,9,03/09/2019,,,,,,,,,,,,,,,,,28/10/2019,28/10/2019,Yes,NO
O&R,SolarCity,DGINT-08683,WEST,Middletown,10941,15-6-13,East Wallkill,NO,0,15.2,,,,,,,,,,,,,,NM,NO,08/08/2019,21/08/2019,9,03/09/2019,,,,,,,,,,,,,,,,,03/10/2019,03/10/2019,Yes,NO
O&R,YSG Solar LLC,DGINT-08684,WEST,Middletown,10940,41611,Bloomingburg,NO,0,15.2,,,,,,,,,,,,,,NM,NO,08/08/2019,21/08/2019,9,21/08/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Infinity Solar,DGINT-08685,EAST,New City,10956,45-8-13,New Hempstead,NO,0,6,,,,,,,,,,,,,,NM,NO,08/08/2019,21/08/2019,9,21/08/2019,,,,,,,,,,,,,,,,,25/09/2019,25/09/2019,Yes,NO
O&R,YSG Solar LLC,DGINT-08686,CENTRAL,Chester,10918,61-1-13,Monroe,NO,0,7.6,,,,,,,,,,,,,,NM,NO,08/08/2019,21/08/2019,9,21/08/2019,,,,,,,,,,,,,,,,,08/01/2020,08/01/2020,Yes,NO
O&R,Infinity Solar,DGINT-08687,CENTRAL,Monroe,10950,76-4-13,Blooming Grove,NO,0,5.28,,,,,,,,,,,,,,NM,NO,09/08/2019,22/08/2019,9,22/08/2019,,,,,,,,,,,,,,,,,28/10/2019,28/10/2019,Yes,NO
O&R,Infinity Solar,DGINT-08688,EAST,New Hempstead,10977,45-6-13,New Hempstead,NO,0,3.8,,,,,,,,,,,,,,NM,NO,14/08/2019,26/08/2019,8,26/08/2019,,,,,,,,,,,,,,,,,10/10/2019,10/10/2019,Yes,NO
O&R,VivintSolar,DGINT-08689,EAST,New City,10956,45-9-13,New Hempstead,NO,0,6.44,,,,,,,,,,,,,,NM,NO,14/08/2019,26/08/2019,8,26/08/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,SolarCity,DGINT-08690,EAST,Pearl River,10965,53-1-13,Nanuet,NO,0,7.6,,,,,,,,,,,,,,NM,NO,14/08/2019,26/08/2019,8,06/09/2019,,,,,,,,,,,,,,,,,06/12/2019,06/12/2019,Yes,NO
O&R,Other,DGINT-08691,CENTRAL,Salisbury Mills,12577,76-3-13,Blooming Grove,NO,0,7.6,,,,,,,,,,,,,,NM,NO,14/08/2019,26/08/2019,8,26/08/2019,,,,,,,,,,,,,,,,,20/09/2019,20/09/2019,Yes,NO
O&R,Other,DGINT-08692,WEST,Middletown,10940,113-4-13,Silver Lake,NO,0,2.9,,,,,,,,,,,,,,NM,NO,14/08/2019,26/08/2019,8,26/08/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,VivintSolar,DGINT-08693,EAST,New City,10956,16M3-11-13,Little Tor,NO,0,6.21,,,,,,,,,,,,,,NM,NO,14/08/2019,26/08/2019,8,26/08/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Other,DGINT-08694,WEST,Middletown,10940,113-4-13,Silver Lake,NO,0,3.5,,,,,,,,,,,,,,NM,NO,14/08/2019,26/08/2019,8,26/08/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Infinity Solar,DGINT-08696,WEST,Slate Hill,10973,41582,Shoemaker,NO,0,7.68,,,,,,,,,,,,,,NM,NO,15/08/2019,28/08/2019,9,28/08/2019,,,,,,,,,,,,,,,,,26/11/2019,26/11/2019,Yes,NO
O&R,VivintSolar,DGINT-08698,EAST,Spring Valley,10977,19-10-13,Burns,NO,0,6.9,,,,,,,,,,,,,,NM,NO,15/08/2019,28/08/2019,9,28/08/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Infinity Solar,DGINT-08699,WEST,Middletown,10940,109-1-13,Washington Heights,NO,0,3,,,,,,,,,,,,,,NM,NO,16/08/2019,28/08/2019,8,28/08/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Other,DGINT-08700,WEST,Middletown,10940,109-3-13,Washington Heights,NO,0,7.6,,,,,,,,,,,,,,NM,NO,16/08/2019,28/08/2019,8,09/09/2019,,,,,,,,,,,,,,,,,16/09/2019,16/09/2019,Yes,NO
O&R,Trinity Solar,DGINT-08701,EAST,New City,10956,24-12-13,Snake Hill Road,NO,0,7.6,,,,,,,,,,,,,,NM,NO,16/08/2019,28/08/2019,8,17/09/2019,,,,,,,,,,,,,,,,,10/03/2020,10/03/2020,Yes,NO
O&R,Trinity Solar,DGINT-08702,EAST,Spring Valley,10977,45-10-13,New Hempstead,NO,0,3.8,,,,,,,,,,,,,,NM,NO,16/08/2019,28/08/2019,8,28/08/2019,,,,,,,,,,,,,,,,,04/11/2019,04/11/2019,Yes,NO
O&R,Trinity Solar,DGINT-08703,EAST,Nanuet,10954,21-11-13,West Nyack,NO,0,7.6,,,,,,,,,,,,,,NM,NO,16/08/2019,28/08/2019,8,11/09/2019,,,,,,,,,,,,,,,,,28/10/2019,28/10/2019,Yes,NO
O&R,Trinity Solar,DGINT-08704,EAST,Piermont,10968,50-1-13,Sparkill,NO,0,15.2,,,,,,,,,,,,,,NM,NO,16/08/2019,28/08/2019,8,11/09/2019,,,,,,,,,,,,,,,,,15/11/2019,15/11/2019,Yes,NO
O&R,Trinity Solar,DGINT-08705,WEST,Sparrow Bush,12780,41433,Port Jervis,NO,0,5,,,,,,,,,,,,,,NM,NO,16/08/2019,28/08/2019,8,28/08/2019,,,,,,,,,,,,,,,,,18/10/2019,18/10/2019,Yes,NO
O&R,Trinity Solar,DGINT-08706,CENTRAL,Warwick,10990,80-5-13,Wisner,NO,0,7.6,,,,,,,,,,,,,,NM,NO,16/08/2019,28/08/2019,8,28/08/2019,,,,,,,,,,,,,,,,,03/10/2019,03/10/2019,Yes,NO
O&R,Other,DGINT-08707,EAST,West Nyack,10994,21-11-13,West Nyack,NO,0,7.5,,,,,,,,,,,,,,NM,NO,16/08/2019,28/08/2019,8,28/08/2019,,,,,,,,,,,,,,,,,18/10/2019,18/10/2019,Yes,NO
O&R,SolarCity,DGINT-08708,EAST,Wesley Hills,10977,45-7-13,New Hempstead,Yes,DGINT-06843,,15,,,,,,,,,,,,,NM,NO,16/08/2019,28/08/2019,8,24/10/2019,,,,,,,,,,,,,,,,,31/10/2019,31/10/2019,Yes,NO
O&R,Trinity Solar,DGINT-08709,EAST,Spring Valley,10977,19-8-13,Burns,NO,0,3,,,,,,,,,,,,,,NM,NO,19/08/2019,30/08/2019,9,30/08/2019,,,,,,,,,,,,,,,,,03/10/2019,03/10/2019,Yes,NO
O&R,Other,DGINT-08712,WEST,Middletown,10940,113-8-13,Silver Lake,NO,0,3.2,,,,,,,,,,,,,,NM,NO,19/08/2019,30/08/2019,9,30/08/2019,,,,,,,,,,,,,,,,,12/12/2019,12/12/2019,Yes,NO
O&R,YSG Solar LLC,DGINT-08714,EAST,New City,10956,24-1-13,Snake Hill Road,NO,0,6,,,,,,,,,,,,,,NM,NO,20/08/2019,30/08/2019,8,17/09/2019,,,,,,,,,,,,,,,,,07/01/2020,07/01/2020,Yes,NO
O&R,Other,DGINT-08715,EAST,New City,10956,22-4-13,Congers,NO,0,16.79,,,,,,,,,,,,,,NM,NO,21/08/2019,03/09/2019,8,06/09/2019,,,,,,,,,,,,,,,,,22/11/2019,22/11/2019,Yes,NO
O&R,Other,DGINT-08716,EAST,New City,10956,24-12-13,Snake Hill Road,NO,0,4.93,,,,,,,,,,,,,,NM,NO,21/08/2019,03/09/2019,8,03/09/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Other,DGINT-08717,WEST,Middletown,10940,41457,Otisville,NO,0,6,,,,,,,,,,,,,,NM,NO,22/08/2019,03/09/2019,7,03/09/2019,,,,,,,,,,,,,,,,,24/01/2020,24/01/2020,Yes,NO
O&R,Infinity Solar,DGINT-08718,EAST,Suffern,10901,45-1-13,New Hempstead,NO,0,12.48,,,,,,,,,,,,,,NM,NO,22/08/2019,03/09/2019,7,03/09/2019,,,,,,,,,,,,,,,,,22/11/2019,22/11/2019,Yes,NO
O&R,VivintSolar,DGINT-08719,EAST,Orangeburg,10962,50-4-13,Sparkill,NO,0,6.21,,,,,,,,,,,,,,NM,NO,22/08/2019,30/08/2019,6,08/10/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Sunrun Inc,DGINT-08720,EAST,Spring Valley,10977,19-11-13,Burns,NO,0,7.6,,,,,,,,,,,,,,NM,NO,22/08/2019,03/09/2019,7,03/09/2019,,,,,,,,,,,,,,,,,22/11/2019,22/11/2019,Yes,NO
O&R,Other,DGINT-08721,WEST,Slate Hill,10973,41582,Shoemaker,NO,0,8.12,,,,,,,,,,,,,,NM,NO,26/08/2019,09/09/2019,9,09/09/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Other,DGINT-08722,WEST,Middletown,10940,41580,Shoemaker,NO,0,4.08,,,,,,,,,,,,,,NM,NO,26/08/2019,09/09/2019,9,09/09/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Other,DGINT-08723,CENTRAL,Monroe,10950,61-6-13,Monroe,NO,0,4.16,,,,,,,,,,,,,,NM,NO,26/08/2019,09/09/2019,9,09/09/2019,,,,,,,,,,,,,,,,,03/10/2019,03/10/2019,Yes,NO
O&R,Other,DGINT-08724,CENTRAL,Blooming Grove,10914,76-1-13,Blooming Grove,NO,0,6.4,,,,,,,,,,,,,,NM,NO,26/08/2019,06/09/2019,8,23/09/2019,,,,,,,,,,,,,,,,,07/10/2019,07/10/2019,Yes,NO
O&R,Other,DGINT-08727,CENTRAL,Goshen,10924,63-4-13,Chester,NO,0,5.76,,,,,,,,,,,,,,NM,NO,27/08/2019,09/09/2019,8,09/09/2019,,,,,,,,,,,,,,,,,16/09/2019,16/09/2019,Yes,NO
O&R,Other,DGINT-08728,CENTRAL,Washingtonville,10992,76-3-13,Blooming Grove,NO,0,3,,,,,,,,,,,,,,NM,NO,27/08/2019,09/09/2019,8,09/09/2019,,,,,,,,,,,,,,,,,10/12/2019,10/12/2019,Yes,NO
O&R,Infinity Solar,DGINT-08729,CENTRAL,Highland Mills,10930,71-3-13,Harriman,NO,0,18.7,,,,,,,,,,,,,,NM,NO,28/08/2019,09/09/2019,7,09/09/2019,,,,,,,,,,,,,,,,,22/11/2019,22/11/2019,Yes,NO
O&R,Other,DGINT-08730,CENTRAL,Chester,10918,76-2-13,Blooming Grove,NO,0,10,,,,,,,,,,,,,,NM,NO,28/08/2019,09/09/2019,7,09/09/2019,,,,,,,,,,,,,,,,,03/10/2019,03/10/2019,Yes,NO
O&R,Trinity Solar,DGINT-08731,CENTRAL,Florida,10921,63-8-13,Chester,NO,0,5,,,,,,,,,,,,,,NM,NO,28/08/2019,09/09/2019,7,09/09/2019,,,,,,,,,,,,,,,,,18/10/2019,18/10/2019,Yes,NO
O&R,Sunrun Inc,DGINT-08733,EAST,New City,10956,22-1-13,Congers,NO,0,7.6,,,,,,,,,,,,,,NM,NO,28/08/2019,09/09/2019,7,20/09/2019,,,,,,,,,,,,,,,,,22/10/2019,22/10/2019,Yes,NO
O&R,Other,DGINT-08734,CENTRAL,Goshen,10924,89-3-13,South Goshen,NO,0,10,,,,,,,,,,,,,,NM,NO,29/08/2019,10/09/2019,7,20/09/2019,,,,,,,,,,,,,,,,,22/10/2019,22/10/2019,Yes,NO
O&R,Other,DGINT-08735,WEST,Middletown,10940,41611,Bloomingburg,NO,0,10,,,,,,,,,,,,,,NM,NO,29/08/2019,10/09/2019,7,11/10/2019,,,,,,,,,,,,,,,,,21/10/2019,21/10/2019,Yes,NO
O&R,Other,DGINT-08737,CENTRAL,Warwick,10990,63-2-13,Chester,NO,0,4.89,,,,,,,,,,,,,,NM,NO,29/08/2019,10/09/2019,7,10/09/2019,,,,,,,,,,,,,,,,,21/01/2020,21/01/2020,Yes,NO
O&R,Other,DGINT-08738,EAST,Haverstraw,10927,27-5-13,West Haverstraw,NO,0,5.44,,,,,,,,,,,,,,NM,NO,29/08/2019,10/09/2019,7,10/09/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Sunrise Solar Solutions LLC,DGINT-08740,EAST,Bardonia,10954,24-2-13,Snake Hill Road,NO,0,2.3,,,,,,,,,,,,,,NM,NO,29/08/2019,10/09/2019,7,10/09/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Other,DGINT-08741,EAST,Tappan,10983,54-8-13,Orangeburg,NO,0,6.98,,,,,,,,,,,,,,NM,NO,29/08/2019,10/09/2019,7,10/09/2019,,,,,,,,,,,,,,,,,18/12/2019,18/12/2019,Yes,NO
O&R,Other,DGINT-08742,WEST,Middletown,10940,113-8-13,Silver Lake,NO,0,4.41,,,,,,,,,,,,,,NM,NO,29/08/2019,10/09/2019,7,10/09/2019,,,,,,,,,,,,,,,,,10/12/2019,10/12/2019,Yes,NO
O&R,Other,DGINT-08743,CENTRAL,Washingtonville,10992,76-3-13,Blooming Grove,NO,0,3.2,,,,,,,,,,,,,,NM,NO,29/08/2019,10/09/2019,7,10/09/2019,,,,,,,,,,,,,,,,,14/01/2020,14/01/2020,Yes,NO
O&R,Other,DGINT-08744,CENTRAL,Warwick,10990,80-3-13,Wisner,NO,0,7.6,,,,,,,,,,,,,,NM,NO,30/08/2019,11/09/2019,7,11/09/2019,,,,,,,,,,,,,,,,,08/11/2019,08/11/2019,Yes,NO
O&R,Sunrun Inc,DGINT-08746,CENTRAL,Washingtonville,10992,76-3-13,Blooming Grove,NO,0,4,,,,,,,,,,,,,,NM,NO,30/08/2019,11/09/2019,7,24/10/2019,,,,,,,,,,,,,,,,,24/12/2019,24/12/2019,Yes,NO
O&R,Trinity Solar,DGINT-08747,EAST,Spring Valley,10977,45-4-13,New Hempstead,NO,0,10,,,,,,,,,,,,,,NM,NO,03/09/2019,11/09/2019,6,11/09/2019,,,,,,,,,,,,,,,,,20/12/2019,20/12/2019,Yes,NO
O&R,SunBlue Energy,DGINT-08748,CENTRAL,Monroe,10950,84-1-13,Hunt,NO,0,10,,,,,,,,,,,,,,NM,NO,03/09/2019,11/09/2019,6,11/09/2019,,,,,,,,,,,,,,,,,17/09/2019,17/09/2019,Yes,NO
O&R,Other,DGINT-08749,EAST,Monsey,10952,72-3-13,Summit Ave,NO,0,7.6,,,,,,,,,,,,,,NM,NO,03/09/2019,11/09/2019,6,11/09/2019,,,,,,,,,,,,,,,,,19/09/2019,19/09/2019,Yes,NO
O&R,Trinity Solar,DGINT-08750,EAST,New City,10956,19-12-13,Burns,NO,0,10,,,,,,,,,,,,,,NM,NO,03/09/2019,11/09/2019,6,11/09/2019,,,,,,,,,,,,,,,,,10/01/2020,10/01/2020,Yes,NO
O&R,SolarCity,DGINT-08751,CENTRAL,Warwick,10990,80-3-13,Wisner,NO,0,10.4,,,,,,,,,,,,,,NM,NO,03/09/2019,12/09/2019,7,25/09/2019,,,,,,,,,,,,,,,,,08/10/2019,08/10/2019,Yes,NO
O&R,SolarCity,DGINT-08752,CENTRAL,Warwick,10990,80-3-13,Wisner,Yes,DGINT-08789,,10,,,,,,,,,,,,,NM,NO,03/09/2019,12/09/2019,7,25/09/2019,,,,,,,,,,,,,,,,,08/10/2019,08/10/2019,Yes,NO
O&R,Other,DGINT-08753,EAST,New City,10956,16M3-11-13,Little Tor,NO,0,5.1,,,,,,,,,,,,,,NM,NO,03/09/2019,12/09/2019,7,12/09/2019,,,,,,,,,,,,,,,,,18/10/2019,18/10/2019,Yes,NO
O&R,Other,DGINT-08754,EAST,New City,10956,45-8-13,New Hempstead,NO,0,10,,,,,,,,,,,,,,NM,NO,03/09/2019,12/09/2019,7,12/09/2019,,,,,,,,,,,,,,,,,26/09/2019,26/09/2019,Yes,NO
O&R,Other,DGINT-08756,WEST,Middletown,10940,41581,Shoemaker,NO,0,4.8,,,,,,,,,,,,,,NM,NO,03/09/2019,12/09/2019,7,12/09/2019,,,,,,,,,,,,,,,,,14/01/2020,14/01/2020,Yes,NO
O&R,Infinity Solar,DGINT-08758,WEST,Middletown,10940,41457,Otisville,NO,0,4.32,,,,,,,,,,,,,,NM,NO,05/09/2019,16/09/2019,7,16/09/2019,,,,,,,,,,,,,,,,,03/10/2019,03/10/2019,Yes,NO
O&R,Other,DGINT-08759,WEST,Sparrow Bush,12780,41433,Port Jervis,NO,0,5.1,,,,,,,,,,,,,,NM,NO,05/09/2019,16/09/2019,7,16/09/2019,,,,,,,,,,,,,,,,,17/10/2019,17/10/2019,Yes,NO
O&R,Other,DGINT-08760,WEST,Middletown,10940,113-8-13,Silver Lake,NO,0,3.48,,,,,,,,,,,,,,NM,NO,05/09/2019,16/09/2019,7,16/09/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Trinity Solar,DGINT-08762,EAST,Haverstraw,10927,27-4-13,West Haverstraw,NO,0,7.6,,,,,,,,,,,,,,NM,NO,05/09/2019,16/09/2019,7,26/09/2019,,,,,,,,,,,,,,,,,09/12/2019,09/12/2019,Yes,NO
O&R,Sunrun Inc,DGINT-08764,EAST,Blauvelt,10913,54-6-13,Orangeburg,NO,0,7.6,,,,,,,,,,,,,,NM,NO,05/09/2019,16/09/2019,7,16/09/2019,,,,,,,,,,,,,,,,,26/11/2019,26/11/2019,Yes,NO
O&R,Other,DGINT-08765,EAST,New City,10956,45-9-13,New Hempstead,NO,0,13.5,,,,,,,,,,,,,,NM,NO,05/09/2019,16/09/2019,7,16/09/2019,,,,,,,,,,,,,,,,,25/02/2020,25/02/2020,Yes,NO
O&R,Infinity Solar,DGINT-08766,EAST,West Haverstraw,10993,27-8-13,West Haverstraw,NO,0,4.08,,,,,,,,,,,,,,NM,NO,06/09/2019,17/09/2019,7,17/09/2019,,,,,,,,,,,,,,,,,22/11/2019,22/11/2019,Yes,NO
O&R,NovelApproaches Solar,DGINT-08767,WEST,Port Jervis,12771,103-4-13,Westtown,NO,0,25,,,,,,,,,,,,,,NM,NO,06/09/2019,17/09/2019,7,03/10/2019,,,,,,,,,,,,,,,,,22/11/2019,22/11/2019,Yes,NO
O&R,Trinity Solar,DGINT-08768,CENTRAL,Monroe,10950,61-10-13,Monroe,NO,0,7.6,,,,,,,,,,,,,,NM,NO,06/09/2019,17/09/2019,7,17/09/2019,,,,,,,,,,,,,,,,,24/01/2020,24/01/2020,Yes,NO
O&R,Trinity Solar,DGINT-08769,EAST,Spring Valley,10977,45-4-13,New Hempstead,NO,0,7.6,,,,,,,,,,,,,,NM,NO,06/09/2019,17/09/2019,7,17/09/2019,,,,,,,,,,,,,,,,,22/11/2019,22/11/2019,Yes,NO
O&R,Other,DGINT-08770,EAST,New City,10956,16M3-11-13,Little Tor,NO,0,7.88,,,,,,,,,,,,,,NM,NO,06/09/2019,17/09/2019,7,17/09/2019,,,,,,,,,,,,,,,,,13/01/2020,13/01/2020,Yes,NO
O&R,Hudson Solar,DGINT-08771,WEST,Pine Bush,12566,102-3-13,Bullville,NO,0,3.8,,,,,,,,,,,,,,NM,NO,06/09/2019,17/09/2019,7,17/09/2019,,,,,,,,,,,,,,,,,10/01/2020,10/01/2020,Yes,NO
O&R,Sungevity,DGINT-08772,CENTRAL,Monroe,10950,61-3-13,Monroe,NO,0,7.6,,,,,,,,,,,,,,NM,NO,06/09/2019,17/09/2019,7,07/10/2019,,,,,,,,,,,,,,,,,24/01/2020,24/01/2020,Yes,NO
O&R,Empire Solar Solutions LLC,DGINT-08773,WEST,Sparrow Bush,12780,'6-8-13,Port Jervis,NO,0,20,,,,,,,,,,,,,,NM,NO,06/09/2019,17/09/2019,7,30/09/2019,,,,,,,,,,,,,,,,,24/01/2020,24/01/2020,Yes,NO
O&R,Hudson Solar,DGINT-08774,CENTRAL,Warwick,10990,80-5-13,Wisner,NO,0,11.4,,,,,,,,,,,,,,NM,NO,06/09/2019,17/09/2019,7,17/09/2019,,,,,,,,,,,,,,,,,22/11/2019,22/11/2019,Yes,NO
O&R,Other,DGINT-08776,EAST,New City,10956,45-3-13,New Hempstead,NO,0,6.93,,,,,,,,,,,,,,NM,NO,09/09/2019,19/09/2019,8,03/10/2019,,,,,,,,,,,,,,,,,24/02/2020,24/02/2020,Yes,NO
O&R,Trinity Solar,DGINT-08777,EAST,Stony Point,10980,23-1-13,Stony Point,NO,0,7.6,,,,,,,,,,,,,,NM,NO,10/09/2019,20/09/2019,8,20/09/2019,,,,,,,,,,,,,,,,,23/12/2019,23/12/2019,Yes,NO
O&R,Other,DGINT-08778,EAST,Spring Valley,10977,19-11-13,Burns,NO,0,3.84,,,,,,,,,,,,,,NM,NO,11/09/2019,23/09/2019,8,23/09/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,Trinity Solar,DGINT-08779,EAST,Spring Valley,10977,19-12-13,Burns,NO,0,3,,,,,,,,,,,,,,NM,NO,11/09/2019,23/09/2019,8,23/09/2019,,,,,,,,,,,,,,,,,06/11/2019,06/11/2019,Yes,NO
O&R,Empire Solar Solutions LLC,DGINT-08781,EAST,Spring Valley,10977,45-10-13,New Hempstead,NO,0,11.4,,,,,,,,,,,,,,NM,NO,11/09/2019,23/09/2019,8,23/09/2019,,,,,,,,,,,,,,,,,07/11/2019,07/11/2019,Yes,NO
O&R,Other,DGINT-08783,CENTRAL,Washingtonville,10992,76-3-13,Blooming Grove,NO,0,11.52,,,,,,,,,,,,,,NM,NO,11/09/2019,23/09/2019,8,23/09/2019,,,,,,,,,,,,,,,,,24/01/2020,24/01/2020,Yes,NO
O&R,Other,DGINT-08784,WEST,Middletown,10940,41581,Shoemaker,NO,0,11.52,,,,,,,,,,,,,,NM,NO,12/09/2019,24/09/2019,8,24/09/2019,,,,,,,,,,,,,,,,,09/10/2019,09/10/2019,Yes,NO
O&R,Other,DGINT-08785,WEST,Glen Spey,12737,3-1N-34,Rio,NO,0,11.4,,,,,,,,,,,,,,NM,NO,12/09/2019,24/09/2019,8,23/10/2019,,,,,,,,,,,,,,,,,13/03/2020,13/03/2020,Yes,NO
O&R,Sunrun Inc,DGINT-08786,EAST,Nanuet,10954,53-7-13,Nanuet,NO,0,9,,,,,,,,,,,,,,NM,NO,12/09/2019,24/09/2019,8,24/09/2019,,,,,,,,,,,,,,,,,23/10/2019,23/10/2019,Yes,NO
O&R,SolarCity,DGINT-08787,CENTRAL,Chester,10918,63-6-13,Chester,NO,0,10.4,,,,,,,,,,,,,,NM,NO,12/09/2019,24/09/2019,8,24/09/2019,,,,,,,,,,,,,,,,,15/11/2019,15/11/2019,Yes,NO
O&R,VivintSolar,DGINT-08791,EAST,Garnerville,10923,27-7-13,West Haverstraw,NO,0,9.2,,,,,,,,,,,,,,NM,NO,12/09/2019,24/09/2019,8,24/09/2019,,,,,,,,,,,,,,,,,,,No,NO
O&R,SolarCity,DGINT-08792,WEST,Middletown,10940,41457,Otisville,NO,0,15.2,,,,,,,,,,,,,,NM,NO,12/09/2019,24/09/2019,8,24/09/2019,,,,,,,,,,,,,,,,,,,No,NO
